Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Annual_Energy_Use__Kilowatt_Hours_Year__d,Total_Adjusted_Volume__Cubic_Feet__d,Product_Group_Code_Description_s,energy_per_volume,source,adj_volume,annual_energy_use,regexed_model_no,exists_in_other_db
6w3in80-31,WRT518SZF***,484.0,20.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.381642512077295,doe,20.7,484.0,WRT518SZF...,False
4w9g60-25,MZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,MZF34X16D.,False
4w9g60-25,WZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,WZF34X16D.,False
7w7P41-21,5004*71*,702.0,31.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,22.285714285714285,doe,31.5,702.0,5004.71.,False
7W7Z40-07,WRS555SI**0*,701.0,31.4,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,22.32484076433121,doe,31.4,701.0,WRS555SI..0.,False
7W7Z40-07,MSS25C4M**0*,701.0,31.4,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,22.32484076433121,doe,31.4,701.0,MSS25C4M..0.,False
7w7P40-22,WRS325SDH*0*,702.0,31.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,22.285714285714285,doe,31.5,702.0,WRS325SDH.0.,False
4w9g00-12,MZF34X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,MZF34X20D.,False
4w9g00-12,AZF33X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,AZF33X20D.,False
4w3ig80-54,WRT318FZD***,495.0,22.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,22.5,doe,22.0,495.0,WRT318FZD...,False
4w3ig80-54,WRT108FZD*0*,495.0,22.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,22.5,doe,22.0,495.0,WRT108FZD.0.,False
4w3ig80-54,ART318FFD*,495.0,22.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,22.5,doe,22.0,495.0,ART318FFD.,False
4w3g80-54,WRT108FZD*0*,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,WRT108FZD.0.,False
4w3g80-54,WRT108FFD***,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,WRT108FFD...,False
4w3g80-54,ART308FFD*,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,ART308FFD.,False
6w3n80-32,WRT518SZKV***,400.0,20.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.32367149758454,doe,20.7,400.0,WRT518SZKV...,False
6w3in80-32,WRT518SZF***,484.0,20.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.381642512077295,doe,20.7,484.0,WRT518SZF...,False
4w3n60-18,WRT106TFD*0*,387.0,19.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,20.36842105263158,doe,19.0,387.0,WRT106TFD.0.,False
4w3n60-18,ART106TFD*0*,387.0,19.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,20.36842105263158,doe,19.0,387.0,ART106TFD.0.,False
4w3in60-18,ART106TFD*0*,471.0,19.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,24.789473684210527,doe,19.0,471.0,ART106TFD.0.,False
4w5at60-10,MFX2676FR***,772.0,32.1,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.049844236760123,doe,32.1,772.0,MFX2676FR...,False
4w5at60-10,MFX2876DR***,772.0,32.1,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.049844236760123,doe,32.1,772.0,MFX2876DR...,False
4w5at60-10,WRX988SIB*,772.0,32.1,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.049844236760123,doe,32.1,772.0,WRX988SIB.,False
7W4iP50-06,MSS25N4MK***,658.0,32.4,(4I.) Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,20.308641975308642,doe,32.4,658.0,MSS25N4MK...,False
7W4iP50-06,WRSA15SN**0*,658.0,32.4,(4I.) Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,20.308641975308642,doe,32.4,658.0,WRSA15SN..0.,False
7W4P50-06,MSS25N4MK***,574.0,32.4,(4.) Refrigerator-freezers - automatic defrost with side-mounted freezer without an automatic icemaker,17.71604938271605,doe,32.4,574.0,MSS25N4MK...,False
4w7Z10-22,WRSA71CIH*0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRSA71CIH.0.,False
4w7Z10-22,5178*61*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,5178.61.,False
4w7Z10-22,5178*41*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,5178.41.,False
4w5ig01-23,7947*41*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,7947.41.,False
4w5ig01-23,IX5BBEXD*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,IX5BBEXD.0.,False
4w5ig01-23,WRF560SEY*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRF560SEY.0.,False
4w5ig01-23,WRFA60SMH*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,WRFA60SMH.0.,False
CL3650R**/O/*,CL3650R/O/L,411.0,22.8,(3A-BI.) Built-in All-refrigerators - automatic defrost,18.026315789473685,doe,22.8,411.0,CL3650R/O/L,False
CL3650R**/O/*,CL3650R/O/R,411.0,22.8,(3A-BI.) Built-in All-refrigerators - automatic defrost,18.026315789473685,doe,22.8,411.0,CL3650R/O/R,False
CL3650R**/O/*,CL3650RID/O/L,411.0,22.8,(3A-BI.) Built-in All-refrigerators - automatic defrost,18.026315789473685,doe,22.8,411.0,CL3650RID/O/L,False
CL3650R**/O/*,CL3650RID/O/R,411.0,22.8,(3A-BI.) Built-in All-refrigerators - automatic defrost,18.026315789473685,doe,22.8,411.0,CL3650RID/O/R,False
CL3650R**/S/*/*,CL3650R/S/P/L,370.0,22.8,(3A-BI.) Built-in All-refrigerators - automatic defrost,16.228070175438596,doe,22.8,370.0,CL3650R/S/P/L,False
CL3650R**/S/*/*,CL3650R/S/T/L,370.0,22.8,(3A-BI.) Built-in All-refrigerators - automatic defrost,16.228070175438596,doe,22.8,370.0,CL3650R/S/T/L,False
CL3650R**/S/*/*,CL3650R/S/T/R,370.0,22.8,(3A-BI.) Built-in All-refrigerators - automatic defrost,16.228070175438596,doe,22.8,370.0,CL3650R/S/T/R,False
CL3650R*/*/*/*,CL3650RG/O/R,412.0,22.9,(3A-BI.) Built-in All-refrigerators - automatic defrost,17.99126637554585,doe,22.9,412.0,CL3650RG/O/R,False
CL3650R*/*/*/*,CL3650RG/S/P/L,412.0,22.9,(3A-BI.) Built-in All-refrigerators - automatic defrost,17.99126637554585,doe,22.9,412.0,CL3650RG/S/P/L,False
CL3650R*/*/*/*,CL3650RG/S/T/L,412.0,22.9,(3A-BI.) Built-in All-refrigerators - automatic defrost,17.99126637554585,doe,22.9,412.0,CL3650RG/S/T/L,False
CL3650R*/*/*/*,CL3650RG/S/T/R,412.0,22.9,(3A-BI.) Built-in All-refrigerators - automatic defrost,17.99126637554585,doe,22.9,412.0,CL3650RG/S/T/R,False
CL3650R*/*/*/*,CL3650RA/O/R,412.0,22.9,(3A-BI.) Built-in All-refrigerators - automatic defrost,17.99126637554585,doe,22.9,412.0,CL3650RA/O/R,False
CL3650R*/*/*/*,CL3650RA/S/P/L,412.0,22.9,(3A-BI.) Built-in All-refrigerators - automatic defrost,17.99126637554585,doe,22.9,412.0,CL3650RA/S/P/L,False
CL3650R*/*/*/*,CL3650RA/S/T/L,412.0,22.9,(3A-BI.) Built-in All-refrigerators - automatic defrost,17.99126637554585,doe,22.9,412.0,CL3650RA/S/T/L,False
CL3650R*/*/*/*,CL3650RA/S/T/R,412.0,22.9,(3A-BI.) Built-in All-refrigerators - automatic defrost,17.99126637554585,doe,22.9,412.0,CL3650RA/S/T/R,False
CL3650F/O/*,CL3650F/O/L,702.0,36.2,(9I-BI.) Built-in upright freezers with automatic defrost with an automatic icemaker,19.392265193370164,doe,36.2,702.0,CL3650F/O/L,False
CL3650F/O/*,CL3650F/O/R,702.0,36.2,(9I-BI.) Built-in upright freezers with automatic defrost with an automatic icemaker,19.392265193370164,doe,36.2,702.0,CL3650F/O/R,False
CL3050U**/S/*/*,CL3050U/S/T/L,557.0,20.1,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,27.71144278606965,doe,20.1,557.0,CL3050U/S/T/L,False
CL3050U**/S/*/*,CL3050U/S/T/R,557.0,20.1,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,27.71144278606965,doe,20.1,557.0,CL3050U/S/T/R,False
CL3050U*/*/*/*,CL3050UG/O/L,611.0,20.2,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,30.247524752475247,doe,20.2,611.0,CL3050UG/O/L,False
CL3050U*/*/*/*,CL3050UG/S/P/R,611.0,20.2,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,30.247524752475247,doe,20.2,611.0,CL3050UG/S/P/R,False
CL3050U*/*/*/*,CL3050UA/O/L,611.0,20.2,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,30.247524752475247,doe,20.2,611.0,CL3050UA/O/L,False
CL3050U*/*/*/*,CL3050UA/S/P/R,611.0,20.2,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,30.247524752475247,doe,20.2,611.0,CL3050UA/S/P/R,False
CL3650U**/O/*,CL3650U/O/L,653.0,24.7,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.437246963562753,doe,24.7,653.0,CL3650U/O/L,False
CL3650U**/O/*,CL3650UID/O/R,653.0,24.7,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.437246963562753,doe,24.7,653.0,CL3650UID/O/R,False
CL3650U**/S/*/*,CL3650U/S/T/L,596.0,24.7,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.129554655870447,doe,24.7,596.0,CL3650U/S/T/L,False
CL3650U*/*/*/*,CL3650UG/O/L,654.0,24.8,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.370967741935484,doe,24.8,654.0,CL3650UG/O/L,False
CL3650U*/*/*/*,CL3650UG/S/P/L,654.0,24.8,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.370967741935484,doe,24.8,654.0,CL3650UG/S/P/L,False
CL3650U*/*/*/*,CL3650UG/S/T/R,654.0,24.8,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.370967741935484,doe,24.8,654.0,CL3650UG/S/T/R,False
CL3650U*/*/*/*,CL3650UA/S/P/R,654.0,24.8,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.370967741935484,doe,24.8,654.0,CL3650UA/S/P/R,False
CL3650UFD**/*/*,CL3650UFD/O,651.0,24.5,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.571428571428573,doe,24.5,651.0,CL3650UFD/O,False
CL3650UFD**/*/*,CL3650UFD/S/P,651.0,24.5,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.571428571428573,doe,24.5,651.0,CL3650UFD/S/P,False
CL4250UFD**/*/*,CL4250UFD/O,698.0,29.5,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.661016949152543,doe,29.5,698.0,CL4250UFD/O,False
CL4250UFD**/*/*,CL4250UFDID/O,698.0,29.5,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,23.661016949152543,doe,29.5,698.0,CL4250UFDID/O,False
CL4850UFD**/*/*,CL4850UFD/S/T,747.0,34.7,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,21.527377521613833,doe,34.7,747.0,CL4850UFD/S/T,False
CL4850UFD**/*/*,CL4850UFDID/S/P,747.0,34.7,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,21.527377521613833,doe,34.7,747.0,CL4850UFDID/S/P,False
CL4850UFD**/*/*,CL4850UFDID/S/T,747.0,34.7,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,21.527377521613833,doe,34.7,747.0,CL4850UFDID/S/T,False
CL4250S/*/*,CL4250S/O,762.0,31.4,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,24.26751592356688,doe,31.4,762.0,CL4250S/O,False
CL4250SD/*/*,CL4250SD/O,817.0,30.7,(7-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,26.61237785016287,doe,30.7,817.0,CL4250SD/O,False
CL4250SD/*/*,CL4250SD/S/P,817.0,30.7,(7-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,26.61237785016287,doe,30.7,817.0,CL4250SD/S/P,False
CL4250SID/*/*,CL4250SID/O,760.0,31.2,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,24.35897435897436,doe,31.2,760.0,CL4250SID/O,False
CL4250SID/*/*,CL4250SID/S/P,760.0,31.2,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,24.35897435897436,doe,31.2,760.0,CL4250SID/S/P,False
CL4250SID/*/*,CL4250SID/S/T,760.0,31.2,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,24.35897435897436,doe,31.2,760.0,CL4250SID/S/T,False
CL4850SD/*/*,CL4850SD/S/P,875.0,36.3,(7-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,24.104683195592287,doe,36.3,875.0,CL4850SD/S/P,False
CL4850SD/*/*,CL4850SD/S/T,875.0,36.3,(7-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,24.104683195592287,doe,36.3,875.0,CL4850SD/S/T,False
CL4850SID/*/*,CL4850SID/O,817.0,36.8,(4I-BI.) Built-In Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,22.201086956521742,doe,36.8,817.0,CL4850SID/O,False
BCD-342W,MFF123SS,316.0,14.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,21.496598639455783,doe,14.7,316.0,MFF123SS,False
BCD-342W,MFF123W,316.0,14.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,21.496598639455783,doe,14.7,316.0,MFF123W,False
BCD-282W,MFF103W,297.0,12.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,24.545454545454547,doe,12.1,297.0,MFF103W,False
BD-408AN,MUF144,301.0,25.3,(8.) Upright freezers with manual defrost,11.897233201581027,doe,25.3,301.0,MUF144,False
BD-398WE,BC/BD-398WE,396.0,24.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.097560975609756,doe,24.6,396.0,BC/BD-398WE,False
BCD-456WAEASCC,HBF1558,460.0,20.2,(4.) Refrigerator-freezers - automatic defrost with side-mounted freezer without an automatic icemaker,22.772277227722775,doe,20.2,460.0,HBF1558,False
