Product Class,Model Number,Annual Energy Use (kWh/yr),Adjusted Volume (ft3),Compact,energy_per_volume,code,adj_volume,annual_energy_use,regexed_model_no
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MCBM920S1,374,11.3,No,33.097345132743364,5,11.3,374.0,MCBM920S1
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MCBM920W1,374,11.3,No,33.097345132743364,5,11.3,374.0,MCBM920W1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MCDR1000BE,297,12.2,No,24.34426229508197,3,12.2,297.0,MCDR1000BE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MCDR1000ST,297,12.2,No,24.34426229508197,3,12.2,297.0,MCDR1000ST
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MCDR1000WE,297,12.2,No,24.34426229508197,3,12.2,297.0,MCDR1000WE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MCR1010WEF,297,12.1,No,24.545454545454547,3,12.1,297.0,MCR1010WEF
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,C5250,288,14.1,No,20.425531914893618,5,14.1,288.0,C5250
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,C5740IM,370,15.6,No,23.71794871794872,5I,15.6,370.0,C5740IM
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,CBS1360,480,14.5,No,33.10344827586207,5I,14.5,480.0,CBS1360
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,CBS1660,488,18.3,No,26.666666666666664,5I,18.3,488.0,CBS1660
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,CBS1661,488,18.3,No,26.666666666666664,5I,18.3,488.0,CBS1661
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,CBS 2092,550,23.5,No,23.404255319148938,5I,23.5,550.0,CBS 2092
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,CS1321,360,15.2,No,23.68421052631579,5,15.2,360.0,CS1321
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,CS1400R,359,15.1,No,23.774834437086092,5,15.1,359.0,CS1400R
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,CS1400R-IM,465,15.1,No,30.79470198675497,5I,15.1,465.0,CS1400R-IM
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,CS1401R-IM,465,15.1,No,30.79470198675497,5I,15.1,465.0,CS1401R-IM
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,CS1410,372,17.0,No,21.88235294117647,5,17.0,372.0,CS1410
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,CS1640B,496,19.3,No,25.699481865284973,5I,19.3,496.0,CS1640B
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,CS 2090,550,24.1,No,22.821576763485474,5I,24.1,550.0,CS 2090
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,CS 2091,550,24.1,No,22.821576763485474,5I,24.1,550.0,CS 2091
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,CS 2092,550,24.1,No,22.821576763485474,5I,24.1,550.0,CS 2092
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HC 1570,530,17.4,No,30.459770114942533,5I-BI,17.4,530.0,HC 1570
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HC 1571,530,17.4,No,30.459770114942533,5I-BI,17.4,530.0,HC 1571
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HC 1580,530,17.4,No,30.459770114942533,5I-BI,17.4,530.0,HC 1580
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HC 1581,530,17.4,No,30.459770114942533,5I-BI,17.4,530.0,HC 1581
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HC 2090,580,24.1,No,24.066390041493776,5I-BI,24.1,580.0,HC 2090
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HC 2091,580,24.1,No,24.066390041493776,5I-BI,24.1,580.0,HC 2091
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HC 2092,580,24.1,No,24.066390041493776,5I-BI,24.1,580.0,HC 2092
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HCB 1590,530,17.4,No,30.459770114942533,5I-BI,17.4,530.0,HCB 1590
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HCB 1591,530,17.4,No,30.459770114942533,5I-BI,17.4,530.0,HCB 1591
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HCB 2090,580,23.5,No,24.680851063829788,5I-BI,23.5,580.0,HCB 2090
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HCB 2091,580,23.5,No,24.680851063829788,5I-BI,23.5,580.0,HCB 2091
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HCB 2092,580,23.5,No,24.680851063829788,5I-BI,23.5,580.0,HCB 2092
2 - Built-in Cooler,HW 8000,155,9.0,No,17.22222222222222,2,9.0,155.0,HW 8000
2 - Built-in Cooler,HWgb 8300,155,9.0,No,17.22222222222222,2,9.0,155.0,HWgb 8300
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,IC5100PC,300,10.7,No,28.037383177570096,5-BI,10.7,300.0,IC5100PC
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,IC5110IM,475,10.9,No,43.57798165137615,5I-BI,10.9,475.0,IC5110IM
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,IC5110IMPC,475,10.9,No,43.57798165137615,5I-BI,10.9,475.0,IC5110IMPC
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,ICB5160IM,382,10.7,No,35.700934579439256,5I-BI,10.7,382.0,ICB5160IM
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,ICN 51030,300,10.7,No,28.037383177570096,5-BI,10.7,300.0,ICN 51030
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,ICNh-IM 51130,475,10.9,No,43.57798165137615,5I-BI,10.9,475.0,ICNh-IM 51130
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,ICNS 51030,300,10.7,No,28.037383177570096,5-BI,10.7,300.0,ICNS 51030
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,ICNS 51031,300,10.7,No,28.037383177570096,5-BI,10.7,300.0,ICNS 51031
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,ICS5100,300,10.7,No,28.037383177570096,5-BI,10.7,300.0,ICS5100
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,ICS5101,300,10.7,No,28.037383177570096,5-BI,10.7,300.0,ICS5101
3A-BI - Built-In All-Refrigerators - automatic defrost,IRB5160,280,10.5,No,26.666666666666668,3A-BI,10.5,280.0,IRB5160
3A-BI - Built-In All-Refrigerators - automatic defrost,IRBP5170,278,10.3,No,26.99029126213592,3A-BI,10.3,278.0,IRBP5170
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MCB 3050,510,18.4,No,27.717391304347828,5I-BI,18.4,510.0,MCB 3050
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MCB 3051,510,18.4,No,27.717391304347828,5I-BI,18.4,510.0,MCB 3051
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MCB 3650,535,23.0,No,23.26086956521739,5I-BI,23.0,535.0,MCB 3650
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MCB 3651,535,23.0,No,23.26086956521739,5I-BI,23.0,535.0,MCB 3651
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MCB 3652,561,22.9,No,24.497816593886466,5I-BI,22.9,561.0,MCB 3652
3A-BI - Built-In All-Refrigerators - automatic defrost,MRB2400,230,11.5,No,20.0,3A-BI,11.5,230.0,MRB2400
3A-BI - Built-In All-Refrigerators - automatic defrost,MRB3000,245,15.0,No,16.333333333333332,3A-BI,15.0,245.0,MRB3000
3A-BI - Built-In All-Refrigerators - automatic defrost,MRB3600,260,18.9,No,13.756613756613758,3A-BI,18.9,260.0,MRB3600
2 - Built-in Cooler,MW 1800,150,8.2,No,18.29268292682927,2,8.2,150.0,MW 1800
2 - Built-in Cooler,MW 1801,150,8.2,No,18.29268292682927,2,8.2,150.0,MW 1801
2 - Built-in Cooler,MW 2400,170,11.3,No,15.044247787610619,2,11.3,170.0,MW 2400
2 - Built-in Cooler,MW 2401,170,11.3,No,15.044247787610619,2,11.3,170.0,MW 2401
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,SC5781,300,15.6,No,19.23076923076923,5,15.6,300.0,SC5781
3A - All-Refrigerators - automatic defrost,SRB5290,200,13.7,No,14.598540145985401,3A,13.7,200.0,SRB5290
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,FD216SS,658,26.7,No,24.644194756554306,5A,26.7,658.0,FD216SS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MDF25EYR****,610,30.3,No,20.13201320132013,5I,30.3,610.0,MDF25EYR....
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MDU25ESK****,610,30.3,No,20.13201320132013,5I,30.3,610.0,MDU25ESK....
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HMDR1000BE,297,12.2,No,24.34426229508197,3,12.2,297.0,HMDR1000BE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HMDR1000SE,297,12.2,No,24.34426229508197,3,12.2,297.0,HMDR1000SE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HMDR1000ST,297,12.2,No,24.34426229508197,3,12.2,297.0,HMDR1000ST
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HMDR1000WE,297,12.2,No,24.34426229508197,3,12.2,297.0,HMDR1000WE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HMDR1000WF,297,12.2,No,24.34426229508197,3,12.2,297.0,HMDR1000WF
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MCR10***,297,12.2,No,24.34426229508197,3,12.2,297.0,MCR10...
3A - All-Refrigerators - automatic defrost,MAR86BLS,235,8.5,No,27.647058823529413,3A,8.5,235.0,MAR86BLS
3A - All-Refrigerators - automatic defrost,MAR86W,235,8.5,No,27.647058823529413,3A,8.5,235.0,MAR86W
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBF2258FE***,584,27.0,No,21.62962962962963,5I,27.0,584.0,MBF2258FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBL1957DE*,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBL1957DE.
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MBL1957FE***,469,23.0,No,20.391304347826086,5,23.0,469.0,MBL1957FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBL1957FE***,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBL1957FE...
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MBR1957FE***,469,23.0,No,20.391304347826086,5,23.0,469.0,MBR1957FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBR1957FE***,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBR1957FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MFC2062FE***,563,24.3,No,23.16872427983539,5I,24.3,563.0,MFC2062FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MFF2258FE*,585,27.0,No,21.666666666666668,5I,27.0,585.0,MFF2258FE.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MFF2558FE***,615,30.8,No,19.967532467532468,5I,30.8,615.0,MFF2558FE...
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,MFI2570FE***,685,29.8,No,22.98657718120805,5A,29.8,685.0,MFI2570FE...
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,MFT2574DE*,685,29.8,No,22.98657718120805,5A,29.8,685.0,MFT2574DE.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,MFT2772HE*0*,710,33.0,No,21.515151515151516,5A,33.0,710.0,MFT2772HE.0.
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,MFT2776FE***,709,32.7,No,21.68195718654434,5A,32.7,709.0,MFT2776FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MRFF5033P*,585,27.0,No,21.666666666666668,5I,27.0,585.0,MRFF5033P.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MRFF5036P*,615,30.8,No,19.967532467532468,5I,30.8,615.0,MRFF5036P.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MRN14B,345,17.0,No,20.294117647058822,3,17.0,345.0,MRN14B
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MRN14S,345,17.0,No,20.294117647058822,3,17.0,345.0,MRN14S
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MRN14W,345,17.0,No,20.294117647058822,3,17.0,345.0,MRN14W
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,KFN 13823 D,370,13.6,No,27.205882352941178,5,13.6,370.0,KFN 13823 D
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,KFN 15943 D,410,19.3,No,21.243523316062177,5,19.3,410.0,KFN 15943 D
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.0LMF4R,263,12.0,No,21.916666666666668,3,12.0,263.0,10.0LMF4R
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.0LMF4RW,263,12.0,No,21.916666666666668,3,12.0,263.0,10.0LMF4RW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.0RMF4R,263,12.0,No,21.916666666666668,3,12.0,263.0,10.0RMF4R
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.0RMF4RW,263,12.0,No,21.916666666666668,3,12.0,263.0,10.0RMF4RW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.1MF1R,297,12.2,No,24.34426229508197,3,12.2,297.0,10.1MF1R
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.3LMF4R,297,12.1,No,24.545454545454547,3,12.1,297.0,10.3LMF4R
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.3LMF4RW,297,12.1,No,24.545454545454547,3,12.1,297.0,10.3LMF4RW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.3RMF4R,297,12.1,No,24.545454545454547,3,12.1,297.0,10.3RMF4R
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,10.3RMF4RW,297,12.1,No,24.545454545454547,3,12.1,297.0,10.3RMF4RW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF101*,297,12.2,No,24.34426229508197,3,12.2,297.0,MFF101.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF101W,297,12.2,No,24.34426229508197,3,12.2,297.0,MFF101W
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF104*,300,12.6,No,23.80952380952381,3,12.6,300.0,MFF104.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF104W,300,12.6,No,23.80952380952381,3,12.6,300.0,MFF104W
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MFF105BBM,380,12.3,No,30.894308943089428,5,12.3,380.0,MFF105BBM
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MFF105SSBM,380,12.3,No,30.894308943089428,5,12.3,380.0,MFF105SSBM
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MFF105WBM,380,12.3,No,30.894308943089428,5,12.3,380.0,MFF105WBM
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF121WLH,310,14.0,No,22.142857142857142,3,14.0,310.0,MFF121WLH
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF122*,315,14.5,No,21.724137931034484,3,14.5,315.0,MFF122.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF122SS,315,14.5,No,21.724137931034484,3,14.5,315.0,MFF122SS
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF122W,315,14.5,No,21.724137931034484,3,14.5,315.0,MFF122W
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF122WLH,315,14.5,No,21.724137931034484,3,14.5,315.0,MFF122WLH
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF150*,325,17.2,No,18.895348837209305,3,17.2,325.0,MFF150.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF150W,325,17.2,No,18.895348837209305,3,17.2,325.0,MFF150W
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MFF180SSFD,435,21.7,No,20.046082949308758,5,21.7,435.0,MFF180SSFD
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MFF180WFD,435,21.7,No,20.046082949308758,5,21.7,435.0,MFF180WFD
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF182SS,358,21.8,No,16.42201834862385,3,21.8,358.0,MFF182SS
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MFF182W,358,21.8,No,16.42201834862385,3,21.8,358.0,MFF182W
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MFF920*,374,11.4,No,32.80701754385965,5,11.4,374.0,MFF920.
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MB*1957DE*,469,23.0,No,20.391304347826086,5,23.0,469.0,MB.1957DE.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MB*1957DE*,553,23.0,No,24.043478260869566,5I,23.0,553.0,MB.1957DE.
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MBB1957FE***,469,23.0,No,20.391304347826086,5,23.0,469.0,MBB1957FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBB1957FE***,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBB1957FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBF1953DE*,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBF1953DE.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBF1958DE*,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBF1958DE.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBF1958FE***,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBF1958FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBF2258DE*,584,27.0,No,21.62962962962963,5I,27.0,584.0,MBF2258DE.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MT12DDWBR1RCM,311,13.9,No,22.374100719424458,3,13.9,311.0,MT12DDWBR1RCM
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,WHD-368RWESS1,370,12.6,No,29.365079365079367,5,12.6,370.0,WHD-368RWESS1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-663FWE***,362,21.0,No,17.238095238095237,3,21.0,362.0,WHD-663FWE...
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-663FWEB1*,362,21.1,No,17.156398104265403,3,21.1,362.0,WHD-663FWEB1.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-663FWESS1,362,21.0,No,17.238095238095237,3,21.0,362.0,WHD-663FWESS1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-663FWESS1*,362,21.1,No,17.156398104265403,3,21.1,362.0,WHD-663FWESS1.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-663FWEW1,362,21.0,No,17.238095238095237,3,21.0,362.0,WHD-663FWEW1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-663FWEW1*,362,21.1,No,17.156398104265403,3,21.1,362.0,WHD-663FWEW1.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-774FBE1,396,25.6,No,15.46875,3,25.6,396.0,WHD-774FBE1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-774FSSE1,396,25.6,No,15.46875,3,25.6,396.0,WHD-774FSSE1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-774FW1,396,25.6,No,15.46875,3,25.6,396.0,WHD-774FW1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-774FWE1,396,25.6,No,15.46875,3,25.6,396.0,WHD-774FWE1
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2601 SF,264,13.0,No,20.307692307692307,3A-BI,13.0,264.0,K 2601 SF
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2601 Vi,264,13.0,No,20.307692307692307,3A-BI,13.0,264.0,K 2601 Vi
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2602 Vi,254,13.0,No,19.53846153846154,3A-BI,13.0,254.0,K 2602 Vi
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2611 Vi,264,13.0,No,20.307692307692307,3A-BI,13.0,264.0,K 2611 Vi
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2801 SF,289,16.8,No,17.202380952380953,3A-BI,16.8,289.0,K 2801 SF
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2801 Vi,289,16.8,No,17.202380952380953,3A-BI,16.8,289.0,K 2801 Vi
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2802 Vi,279,16.8,No,16.607142857142858,3A-BI,16.8,279.0,K 2802 Vi
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2811 SF,289,16.8,No,17.202380952380953,3A-BI,16.8,289.0,K 2811 SF
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2811 Vi,289,16.8,No,17.202380952380953,3A-BI,16.8,289.0,K 2811 Vi
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2901 SF,313,20.6,No,15.194174757281552,3A-BI,20.6,313.0,K 2901 SF
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2901 Vi,313,20.6,No,15.194174757281552,3A-BI,20.6,313.0,K 2901 Vi
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HC-827WEN(SNZ),588,27.5,No,21.381818181818183,5I,27.5,588.0,HC-827WEN(SNZ)
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HC-827WE(SNZ),588,27.5,No,21.381818181818183,5I,27.5,588.0,HC-827WE(SNZ)
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,HD-332RWEN,390,10.6,No,36.79245283018868,5-BI,10.6,390.0,HD-332RWEN
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,HD-400RWENS3,379,12.6,No,30.07936507936508,5,12.6,379.0,HD-400RWENS3
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,HD-410RWEN(UR-BCD315WX-SQ),395,13.9,No,28.41726618705036,5,13.9,395.0,HD-410RWEN(UR-BCD315WX-SQ)
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-423FW,311,11.5,No,27.043478260869566,3,11.5,311.0,HD-423FW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-423FW,311,13.9,No,22.374100719424458,3,13.9,311.0,HD-423FW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-423ST,311,11.5,No,27.043478260869566,3,11.5,311.0,HD-423ST
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-423ST-BKS,311,13.9,No,22.374100719424458,3,13.9,311.0,HD-423ST-BKS
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-663FW,362,21.2,No,17.07547169811321,3,21.2,362.0,HD-663FW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-663FWE,362,21.0,No,17.238095238095237,3,21.0,362.0,HD-663FWE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD663FWE,362,21.0,No,17.238095238095237,3,21.0,362.0,HD663FWE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-663FWEN,362,21.2,No,17.07547169811321,3,21.2,362.0,HD-663FWEN
