Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Cooling_Capacity__BTU_Hour__d,Electrical_Power_Input__Watts__d,Combined_Energy_Efficiency_Ratio_d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s,individual_model_number_modified
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FFRA0511U1,FFRA0511U1E,5100.0,450.0,11.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA0511U1E_EG.pdf,FFRA0511U1E
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FFRA0511U1,FFRA0511U1,5100.0,450.0,11.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA0511U_EG.pdf,FFRA0511U1
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FFRA052WA1,FFRA052WAE,5000.0,450.0,11.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA052WAE_EG.pdf,FFRA052WAE
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FFRA051WA1,FFRA051WAE,5000.0,450.0,11.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA051WA_EG.pdf,FFRA051WAE
Frigidaire,(16) Casement-Slider,FFRS1022R1,FFRS1022R1E,10000.0,960.0,10.4,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRS1022R1E_EG.pdf,FFRS1022R1E
Frigidaire,(16) Casement-Slider,FFRS0822S1,FFRS0822S1E,8000.0,740.0,10.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRS0822S1E_EG.pdf,FFRS0822S1E
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FFTH1222R2,FFTH1222R2 (208V),11700.0,1230.0,9.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTH1222R_EG.pdf,FFTH1222R2 
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FFTH1022R2,FFTH1022R2 (208V),9800.0,1020.0,9.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTH1022R_EG.pdf,FFTH1022R2 
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FFTH0822R1,FFTH0822R1,8000.0,830.0,9.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTH0822R_EG.pdf,FFTH0822R1
Frigidaire,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",FFTA1422R2,FFTA1422R2 (230V),14000.0,1510.0,9.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTA1422R_EG.pdf,FFTA1422R2 
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FFTA1233S2,FFTA1233S2 (230V),12000.0,1140.0,10.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTA1233S2_EG.pdf,FFTA1233S2 
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FFTA1033S2,FFTA1033S2 (230V),10000.0,940.0,10.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTA1033S_EG.pdf,FFTA1033S2 
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FFTA0833S1,FFTA0833S1,8000.0,750.0,10.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTA0833S_EG.pdf,FFTA0833S1
Frigidaire,"(5b) Without reverse cycle, with louvered sides, and 28,000 Btu/h or more",FFRA2822R2,FFRA2822R2,28000.0,3110.0,9.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA2822R2_EG.pdf,FFRA2822R2
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FFRH2522R2,FFRH2522R2E (208V),24700.0,2520.0,9.4,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH2522R2E_EG.pdf,FFRH2522R2E 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FFRH2522R2,FFRH2522R2E (230V),25000.0,2550.0,9.4,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH2522R2E_EG.pdf,FFRH2522R2E 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FFRH2522R2,FFRH2522R2 (208V),24700.0,2520.0,9.4,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH2522R2_EG.pdf,FFRH2522R2 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FFRH2522R2,FFRH2522R2 (230V),25000.0,2550.0,9.4,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH2522R2_EG.pdf,FFRH2522R2 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FFRE2533S2,FFRE2533S2E (208V),24700.0,2400.0,10.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE2533S2E_EG.pdf,FFRE2533S2E 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FFRE2533S2,FFRE2533S2 (208V),24700.0,2400.0,10.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE2533S2_EG.pdf,FFRE2533S2 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FFRE2233S2,FFRE2233S2E (208V),21600.0,2100.0,10.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE2233S2E_EG.pdf,FFRE2233S2E 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FFRE2233S2,FFRE2233S2 (208V),21600.0,2100.0,10.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE2233S2_EG.pdf,FFRE2233S2 
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRE1833S2,FFRE1833S2E (208V),17700.0,1500.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE1833S2E_EG.pdf,FFRE1833S2E 
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRE1833S2,FFRE1833S2E (230V),18000.0,1530.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE1833S2E_EG.pdf,FFRE1833S2E 
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRE1833S2,FFRE1833S2 (208V),17700.0,1500.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE1833S2_EG.pdf,FFRE1833S2 
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRH1822R2,FFRH1822R2E (208V),18200.0,1700.0,10.7,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH1822R2E_EG.pdf,FFRH1822R2E 
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRH1822R2,FFRH1822R2E (230V),18500.0,1730.0,10.7,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH1822R2E_EG.pdf,FFRH1822R2E 
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRH1822R2,FFRH1822R2 (230V),18500.0,1730.0,10.7,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH1822R2_EG.pdf,FFRH1822R2 
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRE1533S1,FFRE1533S1,15100.0,1280.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE1533S1_EG.pdf,FFRE1533S1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRH1222R2,FFRH1222R2E (230V),12000.0,1100.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH1222R2E_EG.pdf,FFRH1222R2E 
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRH1222R2,FFRH1222R2 (230V),12000.0,1100.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH1222R2_EG.pdf,FFRH1222R2 
Frigidaire,"(11) With reverse cycle, with louvered sides, and less than 20,000 Btu/h",FFRH1122U1,FFRH1122U1,11000.0,1120.0,9.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH1122U1_EG.pdf,FFRH1122U1
Frigidaire,"(11) With reverse cycle, with louvered sides, and less than 20,000 Btu/h",FFRH0822R1,FFRH0822R1E,8000.0,820.0,9.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH0822R1E_EG.pdf,FFRH0822R1E
Frigidaire,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",FHTC142WA2 (230V),FHTC142WA2,14000.0,1400.0,9.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHTC142WA2_EG.pdf,FHTC142WA2
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA122WA1,FFRA122WA1,12000.0,1100.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA122WA1_EG.pdf,FFRA122WA1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA082WA1,FFRA082WAE,8000.0,720.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA082WAE_EG.pdf,FFRA082WAE
Frigidaire,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FFRA062WA1,FFRA062WAE,6000.0,550.0,11.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA062WAE_EG.pdf,FFRA062WAE
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FHWC183WB2,FHWC183WB2 (208V),17700.0,1490.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWC183WB2_EG.pdf,FHWC183WB2 
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FHWC183WB2,FHWW183WC2 (208V),17700.0,1490.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWW183WC2_EG.pdf,FHWW183WC2 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FHWC253WB2,FHWC253WB2 (208V),24700.0,2390.0,10.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWC253WB2_EG.pdf,FHWC253WB2 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FHWC253WB2,FHWW253WC2 (208V),24700.0,2390.0,10.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWW253WC2_EG.pdf,FHWW253WC2 
Frigidaire,"(11) With reverse cycle, with louvered sides, and less than 20,000 Btu/h",FHWH112WA1,FHWH112WA1,11000.0,1120.0,9.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWH112WA1_EG.pdf,FHWH112WA1
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FHWE182WA2,FHWE182WA2 (208V),18200.0,1700.0,10.7,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWE182WA2_EG.pdf,FHWE182WA2 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FHWE252WA2,FHWE252WA2 (208V),24700.0,2630.0,9.4,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWE252WA2_EG.pdf,FHWE252WA2 
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FHWW102WCE,FHWW102WCE,10000.0,910.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWW102WCE_EG.pdf,FHWW102WCE
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FFRA0511R1,FFRA0511R1,5000.0,450.0,11.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA0511R_EG.pdf,FFRA0511R1
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FFRA0511R1,FFRA0522R1,5000.0,450.0,11.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA0522R_EG.pdf,FFRA0522R1
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FFRE0533S1,FFRE0533S1E,5000.0,410.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE0533S1E_EG.pdf,FFRE0533S1E
Frigidaire,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FFRA0611R1,FFRA0611R1E,6000.0,540.0,11.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA0611R1E_EG.pdf,FFRA0611R1E
Frigidaire,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FFRE0633S1,FFRE0633S1E,6000.0,490.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE0633S1E_EG.pdf,FFRE0633S1E
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA0811R1,FFRA0811R1E,8000.0,740.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA0811R1E_EG.pdf,FFRA0811R1E
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRE0833S1,FFRE0833S1,8000.0,670.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE0833S1_EG.pdf,FFRE0833S1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRE0833S1,FFRE0833S1E,8000.0,670.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE0833S1E_EG.pdf,FFRE0833S1E
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA1011R1,FFRA1011R1E,10000.0,920.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA1011R1E_EG.pdf,FFRA1011R1E
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRE1033S1,FFRE1033S1,10000.0,830.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE1033S1_EG.pdf,FFRE1033S1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRE1033S1,FFRE1033S1E,10000.0,830.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE1033S1E_EG.pdf,FFRE1033S1E
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA1211R1,FFRA1211R1E,12000.0,1100.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA1211R1E_EG.pdf,FFRA1211R1E
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRE1233S1,FFRE1233S1E,12000.0,1000.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE1233S1E_EG.pdf,FFRE1233S1E
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FFTA1422R2,FFTH142WA2 (208V),13600.0,1430.0,9.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTH142WA_EG.pdf,FFTH142WA2 
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FFTH122WA2,FFTH122WA2 (208V),11700.0,1230.0,9.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTH122WA_EG.pdf,FFTH122WA2 
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FFTH102WA2,FFTH102WA2 (208V),9800.0,1020.0,9.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTH102WA_EG.pdf,FFTH102WA2 
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FFTH082WA1,FFTH082WA1,8000.0,830.0,9.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTH082WA_EG.pdf,FFTH082WA1
Frigidaire,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",FFTA1422R2,FFTA142WA2 (230V),14000.0,1510.0,9.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTA142WA_EG.pdf,FFTA142WA2 
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FFTA123WA2,FFTA123WA2 (208V),11700.0,1110.0,10.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTA123WA2_EG.pdf,FFTA123WA2 
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FFTA123WA2,FFTA123WA2 (230V),12000.0,1140.0,10.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTA123WA2_EG.pdf,FFTA123WA2 
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FFTA103WA2,FFTA103WA2 (208V),9800.0,920.0,10.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTA103WA2_EG.pdf,FFTA103WA2 
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FFTA103WA2,FFTA103WA2 (230V),10000.0,940.0,10.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTA103WA2_EG.pdf,FFTA103WA2 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FFRE253WAE,FFRE253WAE (208V),24700.0,2400.0,10.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE253WAE_EG.pdf,FFRE253WAE 
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRE183WAE,FFRE183WAE (208V),17700.0,1500.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE183WAE_EG.pdf,FFRE183WAE 
Crosley,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",CTWME14B2,CTWME14B2,14000.0,1500.0,9.3,No,No,https://www.crosley.com/ctwme14b2.html,CTWME14B2
Crosley,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",CTWMS10B1,CTWMS10B1,10000.0,940.0,10.6,No,No,https://www.crosley.com/ctwms10b1.html,CTWMS10B1
Crosley,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",CTWMHE12B2,CTWMHE12B2,12000.0,1260.0,9.5,No,No,https://www.crosley.com/ctwmhe12b2.html,CTWMHE12B2
Crosley,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",CAMHE08B1,CAMHE08B1,8000.0,730.0,10.9,No,No,https://www.crosley.com/camhe08b1.html,CAMHE08B1
Crosley,"(5b) Without reverse cycle, with louvered sides, and 28,000 Btu/h or more",CAME28C2,CAME28C2,28000.0,2970.0,9.4,No,No,By annual report date,CAME28C2
Keystone,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",KSTAW06B,KSTAW06B,6000.0,540.0,11.0,No,No,https://www.amazon.com/Keystone-KSTAW06B-Window-Mounted-Conditioner-115-volt/dp/B00IJYGQNE/ref=sr_1_1?dchild=1&keywords=KSTAW06B&qid=1592491360&sr=8-1,KSTAW06B
Polar Wind,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",MWHUK-05CMN8-BCK0,MWHUK-05CMN8-BCK0,5000.0,450.0,11.0,No,No,https://www.meijer.com/shop/en/home-appliances/cooling/air-conditioners/polar-wind-5000-btu-window-air-conditioner/p/70882019814,MWHUK-05CMN8-BCK0
Arctic Wind,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",2AWCH18000,2AWCH18000,18500.0,1720.0,10.7,No,No,https://arcticwindac.com/energy-guides.html,2AWCH18000
Arctic Wind,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",2AWNC12000,2AWNC12000,12000.0,1100.0,10.9,No,No,https://arcticwindac.com/energy-guides.html,2AWNC12000
Arctic Wind,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",2AWNC6000,2AWNC6000,6000.0,540.0,11.0,No,No,https://arcticwindac.com/energy-guides.html,2AWNC6000
Arctic Wind,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",2AWMC5000,2AWMC5000,5000.0,450.0,11.0,No,No,https://arcticwindac.com/energy-guides.html,2AWMC5000
Comfort Aire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",BGE-103M,BGE-103M,10000.0,1040.0,9.6,No,No,https://www.marsdelivers.com/images/HCdocs/BGE-103M_energy%20guide_COMBINED.pdf,BGE-103M
Comfort Aire,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",BGE-143M,BGE-143M,14000.0,1500.0,9.3,No,No,https://www.marsdelivers.com/images/HCdocs/BGE-143M_energy%20guide_COMBINED.pdf,BGE-143M
Comfort Aire,(16) Casement-Slider,CD-101Q,CD-101Q,10000.0,950.0,10.4,No,No,https://www.marsdelivers.com/images/HCdocs/CD-101Q_energy%20guide.pdf,CD-101Q
Comfort Aire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",REG-253M,REG-253M,25000.0,2640.0,9.4,No,No,https://www.marsdelivers.com/images/HCdocs/REG-253M_energy%20guide.pdf,REG-253M
