ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Refrigerant Type,Refrigerant with GWP,Connected Functionality,Connects Using,Connected Functionality Tested,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2370119,Sub-Zero,DEU2450R/*,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34.0,24.0,5.4,5.4,168,309.0,46.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,05/01/2021,11/23/2020,"United States, Canada",ES_0031863_DEU2450R/*_11232020113945_80063754,Yes,DEU2450R/.
2376297,Sub-Zero,DEU2450R/ADA/*,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,32.0,24.0,5.0,5.0,159,305.0,48.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,01/02/2022,04/22/2021,"United States, Canada",ES_0031863_DEU2450R/ADA/*_04222021074331_80078990,Yes,DEU2450R/ADA/.
2370120,Sub-Zero,DEU2450RO/*,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34.0,24.0,5.4,5.4,168,309.0,46.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,05/01/2021,11/23/2020,"United States, Canada",ES_0031863_DEU2450RO/*_11232020113945_80063754,Yes,DEU2450RO/.
2285599,Sub-Zero,IC-24C,,,Bottom Freezer,5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,Automatic,No,Yes,No,No,Yes,84.0,24.0,11.1,13.5,400,464.0,14.0,,,No,,,,,12/19/2016,12/06/2016,"United States, Canada",ES_0031863_IC-24C_12072016122317_70111906,No,IC-24C
2285600,Sub-Zero,IC-24CI,,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,84.0,24.0,11.1,13.5,500,548.0,10.0,,,No,,,,,12/19/2016,12/06/2016,"United States, Canada",ES_0031863_IC-24CI_12072016122317_70111906,No,IC-24CI
2211709,Sub-Zero,IC-24R,,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,Yes,84.0,24.0,12.9,12.9,298,332.0,10.0,,,No,,,,,01/01/2014,05/22/2014,"United States, Canada",ES_0031863_IC-24R_05222014030921_2730201,No,IC-24R
2245578,Sub-Zero,IC-36R**,,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,Yes,84.0,36.0,21.4,21.4,360,400.0,10.0,,,No,,,,,06/01/2015,08/10/2015,"United States, Canada",ES_0031863_IC-36R**_08132015054614_70043043,No,IC-36R..
2362583,Sub-Zero,ID-24R*,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34.5,24.0,4.0,4.0,213,296.0,28.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/01/2020,07/09/2020,"United States, Canada",ES_0031863_ID-24R*_07092020123059_80047504,No,ID-24R.
2211715,Sub-Zero,ID-27R,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34.5,27.0,4.6,4.6,217,301.0,28.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,05/01/2014,05/22/2014,"United States, Canada",ES_0031863_ID-27R_05222014030921_2730201,No,ID-27R
2209869,Sub-Zero,ID-30C,,,Compact Refrigerator,15 - Compact Refrigerator-Freezer - automatic defrost with Bottom-Mounted freezer,Automatic,Yes,No,No,No,Yes,34.5,30.0,5.0,6.5,374,416.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/01/2013,05/01/2014,"United States, Canada",ES_0031863_ID-30C_04302014021436_2723809,No,ID-30C
2212207,Sub-Zero,ID-30CI,,,Compact Refrigerator,15I - Compact Refrigerator-Freezer - automatic defrost bottom-mount- with an automatic icemaker,Automatic,Yes,No,No,Yes,Yes,34.5,30.0,5.0,6.5,458,500.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/01/2013,05/01/2014,"United States, Canada",ES_0031863_ID-30CI_04302014021435_2723809,No,ID-30CI
2362581,Sub-Zero,ID-30R,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34.5,30.0,5.3,5.3,221,308.0,28.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/01/2020,07/09/2020,"United States, Canada",ES_0031863_ID-30R_07092020123059_80047504,No,ID-30R
2208072,Sub-Zero,IT-30R**,,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,Yes,84.0,30.0,16.5,16.5,324,361.0,10.0,,,No,,,,,09/01/2013,04/01/2014,"United States, Canada",ES_0031863_IT-30R**_04012014030045_2716302,No,IT-30R..
2211714,Sub-Zero,IT-36R**,,,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,Yes,84.0,36.0,20.5,20.5,353,393.0,10.0,,,No,,,,,09/01/2013,05/22/2014,"United States, Canada",ES_0031863_IT-36R**_05222014030921_2730201,No,IT-36R..
2230806,Sub-Zero,UC-24R*/**,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,35.0,24.0,5.7,5.7,280,312.0,10.0,,,No,,,,,10/01/2014,12/22/2014,"United States, Canada",ES_0031863_UC-24R*/**_01102015075913_70019153,No,UC-24R./..
2403286,VITARA,VFFR2101ESE,,616833174575,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.1,35.9,20.3,25.0,539,622.0,15.0,,,No,,,,,10/16/2022,10/19/2022,"United States, Canada",ES_1145610_VFFR2101ESE_101920220919464_4291221,No,VFFR2101ESE
2403290,VITARA,VFFR2101ESE-C,,616833174667,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.1,35.9,20.3,25.0,539,622.0,15.0,,,No,,,,,10/16/2022,10/19/2022,"United States, Canada",ES_1145610_VFFR2101ESE-C_101920220922782_9159500,No,VFFR2101ESE-C
2403288,VITARA,VFFR2101ESSE,,616833174568,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.1,35.9,20.3,25.0,539,622.0,15.0,,,No,,,,,10/16/2022,10/19/2022,"United States, Canada",ES_1145610_VFFR2101ESSE_101920220922728_2527182,No,VFFR2101ESSE
2403285,VITARA,VFFR2101ESSE-C,,616833174650,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.1,35.9,20.3,25.0,539,622.0,15.0,,,No,,,,,10/16/2022,10/19/2022,"United States, Canada",ES_1145610_VFFR2101ESSE-C_101920220923149_3663574,No,VFFR2101ESSE-C
2376098,VITARA,VSBS2001EB,,,Side-by-Side,7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.1,35.9,20.0,25.0,560,646.0,15.0,,,No,,,,,03/30/2021,04/14/2021,"United States, Canada",ES_1145610_VSBS2001EB_041420210151883_1871329,No,VSBS2001EB
2376095,VITARA,VSBS2001ES,,,Side-by-Side,7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.1,35.9,20.0,25.0,560,646.0,15.0,,,No,,,,,03/30/2021,04/14/2021,"United States, Canada",ES_1145610_VSBS2001ES_041420210151922_9906187,No,VSBS2001ES
2376093,VITARA,VSBS2001ESS,,,Side-by-Side,7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.1,35.9,20.0,25.0,560,646.0,15.0,,,No,,,,,03/30/2021,04/14/2021,"United States, Canada",ES_1145610_VSBS2001ESS_041420210151988_4444631,No,VSBS2001ESS
2376094,VITARA,VSBS2001EW,,,Side-by-Side,7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.1,35.9,20.0,25.0,560,646.0,15.0,,,No,,,,,03/30/2021,04/14/2021,"United States, Canada",ES_1145610_VSBS2001EW_032120210239768_3762858,No,VSBS2001EW
2470807,VITARA,VTFR1002EWE,",VTFR1002EBE,; ,VTFR1002ESE,",616833174933;616833174940;616833174957,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.6,10.0,12.1,297,331.0,10.0,,,No,,,,,04/23/2023,04/25/2023,United States,ES_1145610_VTFR1002EWE_04232023134935_4275476,Yes,VTFR1002EWE
2470808,VITARA,VTFR1202EWE,",VTFR1202EBE,; ,VTFR1202ESE,",616833174964;616833174971;616833174988,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.6,12.1,14.7,316,352.0,10.0,,,No,,,,,04/23/2023,04/25/2023,United States,ES_1145610_VTFR1202EWE_04232023144641_4011346,Yes,VTFR1202EWE
2470733,VITARA,VTFR1500EBE,",VTFR1500ESE,; ,VTFR1500EWE,",616833174926;616833175008;616833175015,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.0,27.9,14.6,17.0,333,371.0,10.0,,,No,,,,,04/20/2023,04/21/2023,United States,ES_1145610_VTFR1500EBE_04212023103124_4363824,Yes,VTFR1500EBE
2307583,Danby Premiere,DUFM085A3*,",DUFM085A3WP,",67638013994,Upright Freezer,8 - Upright freezers with manual defrost,Manual,No,No,No,No,,,,8.5,15.0,247,277.0,11.0,,,No,,,,,12/12/2017,11/30/2017,"United States, Canada",ES_0031682_DUFM085A3*_12012017104803_70163948,No,DUFM085A3.
2361078,Electrolux,EI33AF80W*,,012505647260,Upright Freezer,9I - Upright freezers with automatic defrost with automatic icemaker,Automatic,No,No,Yes,Yes,,,,18.9,33.2,521,598.0,14.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,08/05/2020,05/27/2020,"United States, Canada",ES_1021080_EI33AF80W*_05282020051211_80044038,Yes,EI33AF80W.
2400703,ELEMENT,EUF14CE**,,810649030821,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,13.8,24.2,394,437.0,10.0,,,No,,,,,08/26/2022,08/19/2022,"United States, Canada",ES_1145034_EUF14CE**_08262022020603_80127387,No,EUF14CE..
2472827,Elisii,DECVC138W,",,Freezer function and Refrigerator function were incorporated in the same one product. (tested model BD/BC-390WP2NF1/HC1(E))",686136119931,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,13.6,23.9,391,434.0,10.0,,,No,,,,,04/28/2023,05/08/2023,"United States, Canada",ES_1142511_DECVC138W_050820230806660_2971972,No,DECVC138W
2472825,Elisii,DECVC170S,",,Freezer function and Refrigerator function were incorporated in the same one product. (tested model BD/BC-485WP2NA1/HC1(E))",686136119139,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,17.0,29.9,437,486.0,10.0,,,No,,,,,12/14/2022,05/08/2023,"United States, Canada",ES_1142511_DECVC170S_050820230358421_8947320,No,DECVC170S
2472826,Elisii,DECVC170W,",,Freezer function and Refrigerator function were incorporated in the same one product. (tested model BD/BC-485WP2NA1/HC1(E))",686136119108,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,17.0,29.9,437,486.0,10.0,,,No,,,,,12/14/2022,05/08/2023,"United States, Canada",ES_1142511_DECVC170W_05082023035940_2454706,No,DECVC170W
2472822,Elisii,DECVC210S,",,Tested model BD/BC-590WP2NA1/HC1(E)",686136119153,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,21.2,37.2,494,549.0,10.0,,,No,,,,,12/14/2022,05/08/2023,"United States, Canada",ES_1142511_DECVC210S_050820230033897_6555675,No,DECVC210S
2472821,Elisii,DECVC210W,",,Tested model BD/BC-590WP2NA1/HC1(E)",686136119115,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,21.2,37.2,494,549.0,10.0,,,No,,,,,12/14/2022,05/08/2023,"United States, Canada",ES_1142511_DECVC210W_050820230033342_4657593,No,DECVC210W
2334684,ELLIPSE,ECVC138W,,,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,13.8,24.3,394,438.0,10.0,,,No,,,,,03/10/2019,03/13/2019,Canada,ES_1125680_ECVC138W_03132019074643_3203437,No,ECVC138W
2328923,Forno,FFFFD1933-28LS,,686136919609,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,13.8,24.3,394,438.0,10.0,,,No,,,,,11/01/2018,04/26/2023,"United States, Canada",ES_1142511_FFFFD1933-28LS_11022018032544_9144285,No,FFFFD1933-28LS
2328924,Forno,FFFFD1933-28RS,,686136919364,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,13.8,24.3,394,438.0,10.0,,,No,,,,,11/01/2018,04/26/2023,"United States, Canada",ES_1142511_FFFFD1933-28RS_11022018032500_9100517,No,FFFFD1933-28RS
2346053,Frigidaire,FFFH20F3V*,,,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,20.0,35.1,478,531.0,10.0,,,No,,,,,09/30/2019,09/09/2019,"United States, Canada",ES_1021080_FFFH20F3V*_09092019052458_80017329,No,FFFH20F3V.
2365215,Frigidaire,FFFH20F3W*,,,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,20.0,35.1,478,531.0,10.0,,,No,,,,,09/15/2020,08/26/2020,"United States, Canada",ES_1021080_FFFH20F3W*_08282020014250_80053023,No,FFFH20F3W.
2383662,Frigidaire,FFUE2022A*,,012505648410,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,20.0,35.1,399,531.0,25.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,08/23/2021,08/23/2021,"United States, Canada",ES_1021080_FFUE2022A*_08232021044020_80096939,Yes,FFUE2022A.
2387534,Frigidaire,FFUE2024A*,,012505648427;012505648434,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,20.0,35.1,424,531.0,20.0,,,No,,,,,11/01/2021,10/28/2021,"United States, Canada",ES_1021080_FFUE2024A*_11032021050856_80101941,Yes,FFUE2024A.
2387535,Frigidaire,FFUF2021A*,,012505648519,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,20.0,35.1,478,531.0,10.0,,,No,,,,,11/15/2021,11/02/2021,"United States, Canada",ES_1021080_FFUF2021A*_11032021050856_80101939,No,FFUF2021A.
2389541,Frigidaire,FFUM2021A*,,012505648496,Upright Freezer,8 - Upright freezers with manual defrost,Manual,No,No,No,No,,,,20.5,36.1,355,395.0,10.0,,,No,,,,,07/01/2022,12/17/2021,"United States, Canada",ES_1021080_FFUM2021A*_12202021022404_80108118,No,FFUM2021A.
2361077,Frigidaire,FPFU19F8W*,,012505647246,Upright Freezer,9I - Upright freezers with automatic defrost with automatic icemaker,Automatic,No,No,Yes,Yes,,,,18.9,33.2,521,598.0,14.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,07/01/2020,05/27/2020,"United States, Canada",ES_1021080_FPFU19F8W*_05282020051211_80044038,Yes,FPFU19F8W.
2303322,Gaggenau,RF411704,",,Network Communication",825225922643,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,8.6,15.1,418,494.0,17.0,,,No,,,,,09/01/2017,03/06/2017,"United States, Canada",ES_0031649_RF411704_03082017044344_70122368,No,RF411704
2365307,Gaggenau,RF411705,,825225960911,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,8.6,15.1,404,494.0,20.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,10/01/2020,08/25/2020,"United States, Canada",ES_0031649_RF411705_08312020054816_80044911,No,RF411705
2303324,Gaggenau,RF461704,",,Network Communication",825225922650,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,12.2,21.4,443,556.0,22.0,,,No,,,,,09/01/2017,03/06/2017,"United States, Canada",ES_0031649_RF461704_03082017044344_70122368,No,RF461704
2365310,Gaggenau,RF461705,,825225960928,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,12.2,21.4,435,556.0,23.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,10/01/2020,08/25/2020,"United States, Canada",ES_0031649_RF461705_08312020054816_80044911,No,RF461705
2303332,Gaggenau,RF463704,",,Network Communication",825225922667,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,11.2,19.8,457,540.0,17.0,,,No,,,,,09/01/2017,03/06/2017,"United States, Canada",ES_0031649_RF463704_03082017044344_70122368,No,RF463704
2303333,Gaggenau,RF463705,",,Reverse Door, Network Communication",825225922674,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,11.2,19.8,457,540.0,17.0,,,No,,,,,09/01/2017,03/06/2017,"United States, Canada",ES_0031649_RF463705_03082017044344_70122368,No,RF463705
2365305,Gaggenau,RF463706,",RF463707,Cosmetic",825225961154,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,11.2,19.8,454,540.0,17.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,10/01/2020,08/25/2020,"United States, Canada",ES_0031649_RF463706_08312020054816_80044911,No,RF463706
2223895,Amana,AZB33X20D*,,883049341514,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,19.7,34.6,473,527.0,10.0,,,No,,,,,11/24/2014,10/29/2014,"United States, Canada",ES_0022856_AZB33X20D*_10292014105615_2774957,No,AZB33X20D.
2395819,APPLIANCE BASICS,HS772FWENW,,202201913392,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,21.0,37.0,492,547.0,10.0,,,No,,,,,04/28/2022,04/28/2022,"United States, Canada",ES_1127347_HS772FWENW_05122022065528_5550001_,No,HS772FWENW
2333367,Arctic King,ARU030S1ARSS,,817986026562,Compact,16 - Compact upright freezers with manual defrost,Manual,Yes,No,No,No,,,,3.0,5.3,240,272.0,12.0,,,No,,,,,10/09/2021,10/15/2021,"United States, Canada",ES_1030337_ARU030S1ARSS_02122019062545_2745718,No,ARU030S1ARSS
2333368,Arctic King,ARU030S1ARWW,,817986026555,Compact,16 - Compact upright freezers with manual defrost,Manual,Yes,No,No,No,,,,3.0,5.3,240,272.0,12.0,,,No,,,,,10/09/2021,10/15/2021,"United States, Canada",ES_1030337_ARU030S1ARWW_02122019062527_2727762,No,ARU030S1ARWW
2349350,Arctic King,AUFM011AEW,,,Compact,16 - Compact upright freezers with manual defrost,Manual,Yes,No,No,No,,,,1.1,1.9,215,242.0,11.0,,,No,,,,,10/31/2019,10/30/2019,"United States, Canada",ES_1030337_AUFM011AEW_10282019121152_80021683,No,AUFM011AEW
2255167,Avanti,CF24Q0W,,,Compact,18 - Compact chest freezers,Manual,Yes,No,No,No,,,,2.5,4.4,137,178.0,23.0,,,No,,,,,01/15/2016,12/18/2015,"United States, Canada",ES_92257_CF24Q0W_12082015163635_6507379,Yes,CF24Q0W
2293207,Avanti,VF58B0W,,,Compact,16 - Compact upright freezers with manual defrost,Manual,Yes,No,No,No,,,,5.8,10.2,281,314.0,11.0,,,No,,,,,03/06/2017,03/17/2017,"United States, Canada",ES_92257_VF58B0W_03132017155807_6964227,No,VF58B0W
2359718,Beko,BUFR2715MG,,,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,14.3,25.1,305,445.0,31.0,,,No,,,,,04/15/2020,05/05/2020,"United States, Canada",ES_1036108_BUFR2715MG_05052020193821_7501369,Yes,BUFR2715MG
2359717,Beko,BUFR2715SSIM,,,Upright Freezer,9I - Upright freezers with automatic defrost with automatic icemaker,Automatic,No,No,Yes,Yes,,,,13.8,24.4,450,523.0,16.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,04/15/2020,05/05/2020,"United States, Canada",ES_1036108_BUFR2715SSIM_05052020193749_7469893,Yes,BUFR2715SSIM
2359719,Beko,BUFR2715WH,,,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,14.3,25.1,305,445.0,31.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,04/15/2020,05/05/2020,"United States, Canada",ES_1036108_BUFR2715WH_05052020193912_7552951,Yes,BUFR2715WH
2303323,Bosch,B18IF900SP,",,Network Communication",825225946779,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,8.6,15.1,418,494.0,17.0,,,No,,,,,09/01/2017,03/06/2017,"United States, Canada",ES_0031649_B18IF900SP_03082017044344_70122368,No,B18IF900SP
2365308,Bosch,B18IF905SP,,825225960584,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,8.6,15.1,404,494.0,20.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,10/01/2020,08/25/2020,"United States, Canada",ES_0031649_B18IF905SP_08312020054816_80044911,No,B18IF905SP
2361734,Cool-living,CL-5UFR,,,Compact,18 - Compact chest freezers,Manual,Yes,No,No,No,,,,5.0,8.8,195,218.0,11.0,,,No,,,,,06/16/2020,06/10/2020,"United States, Canada",ES_1131297_CL-5UFR_06162020022916_80045629,No,CL-5UFR
2486190,Criterion,CUF36C1W,,,Compact,16 - Compact upright freezers with manual defrost,Manual,Yes,No,No,No,,,,3.6,6.3,252,280.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,04/15/2023,04/14/2023,"United States, Canada",ES_1143390_CUF36C1W_04032023185900_1230806,No,CUF36C1W
2486192,Criterion,CUF66C1W,,,Compact,16 - Compact upright freezers with manual defrost,Manual,Yes,No,No,No,,,,6.6,11.6,293,326.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,05/24/2023,04/14/2023,"United States, Canada",ES_1062598_CUF66C1W_05152023150283_2458918,No,CUF66C1W
2339786,Crosley,XCM22DM****,,,Chest Freezer,10 - Chest freezers and all other freezers except compact freezers,Manual,No,No,No,No,,,,21.7,38.1,346,386.0,10.0,,,No,,,,,07/01/2019,06/14/2019,United States,ES_1123206_XCM22DM****_06142019121918_80007813,No,XCM22DM....
2324327,Crosley,XUF21DM****,,,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,21.3,37.5,495,552.0,10.0,,,No,,,,,09/14/2018,08/13/2018,United States,ES_0092264_XUF21DM****_08142018032330_70194865,No,XUF21DM....
2293046,Dacor,DRZ18980***,,,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,9.5,16.7,465,510.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,,,,,04/20/2017,03/24/2017,"United States, Canada",ES_1016518_DRZ18980***_03242017112645_70128926,No,DRZ18980...
2292830,Dacor,DRZ24980***,,,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,13.6,23.9,500,581.0,15.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,,,,,01/15/2018,12/19/2017,"United States, Canada",ES_1016518_DRZ24980***_03222017113716_70128313,No,DRZ24980...
2290228,Dacor,DRZ30980***,,,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,17.6,31.0,550,651.0,17.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,,,,,01/15/2018,12/19/2017,"United States, Canada",ES_1016518_DRZ30980***_02082017105714_70119350,No,DRZ30980...
2293045,Dacor,DRZ36980***,,,Upright Freezer,9I-BI - Built-In upright freezers with automatic defrost with an automatic icemaker,Automatic,No,Yes,Yes,Yes,,,,21.4,37.7,580,717.0,20.0,R-600a,R-600a (GWP:3 | Lower GWP),Yes,,,,,01/15/2018,12/19/2017,"United States, Canada",ES_1016518_DRZ36980***_03242017112645_70128468,No,DRZ36980...
2382840,Danby,DCF072A1WDB,,067638029353,Compact,18 - Compact chest freezers,Manual,Yes,No,No,No,,,,7.2,12.7,228,254.0,10.0,,,No,,,,,08/03/2021,07/30/2021,"United States, Canada",ES_0031682_DCF072A1WDB_08032021104338_80088996,No,DCF072A1WDB
2345844,Danby,DUF071A3*,",DUF071A3WDB,",67638020695,Compact,16 - Compact upright freezers with manual defrost,Manual,Yes,No,No,No,,,,7.1,12.5,298,334.0,11.0,,,No,,,,,09/08/2019,05/21/2019,"United States, Canada",ES_0031682_DUF071A3*_09042019010014_80006140,No,DUF071A3.
2306341,Danby,DUF140E1*,,,Upright Freezer,9 - Upright freezers with automatic defrost without an automatic ice maker,Automatic,No,No,No,No,,,,13.8,24.3,394,438.0,10.0,,,No,,,,,10/15/2017,11/09/2017,"United States, Canada",ES_31682_DUF140E1*_11132017123230_6350872,No,DUF140E1.
2371903,Danby,DUFM060B1BSLDB,,67638025676,Compact,16 - Compact upright freezers with manual defrost,Manual,Yes,No,No,No,,,,5.9,10.4,281,316.0,11.0,,,No,,,,,01/09/2021,07/09/2020,"United States, Canada",ES_0031682_DUFM060B1BSLDB_01122021091852_80044264,No,DUFM060B1BSLDB
2374764,Danby,DUFM060B1WDB,,67638027038,Compact,16 - Compact upright freezers with manual defrost,Manual,Yes,No,No,No,,,,5.9,10.4,281,316.0,11.0,,,No,,,,,03/02/2021,02/01/2021,"United States, Canada",ES_0031682_DUFM060B1WDB_03122021100652_5550000_,No,DUFM060B1WDB
2388877,Danby,DUFM060B2BSLDB,,067638029889,Compact,16 - Compact upright freezers with manual defrost,Manual,Yes,No,No,No,,,,5.9,10.3,281,315.0,11.0,,,No,,,,,12/01/2021,11/04/2021,"United States, Canada",ES_0031682_DUFM060B2BSLDB_11262021111451_80100723,No,DUFM060B2BSLDB
