Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Capacity__Cubic_Feet__d,Integrated_Modified_Energy_Factor__cubic_feet_per_kilowatt_hour_per_cycle__d,Integrated_Water_Factor__gallons_per_cycle_per_cubic_foot__d,Corrected_Remaining_Moisture_Content_____d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s,individual_model_number_modified
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4517(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGTLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4517(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WETLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAD58(3B),WTW5105H**,4.7,1.57,6.5,41.4,No,No,http://www.whirlpool.com/manuals,WTW5105H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAW52(3B),WTW5010L**,4.6,1.57,6.5,40.1,No,No,http://www.whirlpool.com/manuals,WTW5010L..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj519(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals,MVWC565F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh519(3B),WTW4616F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4616F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx517(3B),WTW4855H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4855H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4518(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4518(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGT4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4518(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WETLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAW53(3B),WTW5010L**,4.6,1.57,6.5,40.1,No,No,http://www.whirlpool.com/manuals,WTW5010L..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy62(3B),WTW4850H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4850H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy62(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4950H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAV52(3B),WTW5015L**,4.5,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals,WTW5015L..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh520(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4516F..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh520(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj520(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals,MVWC565F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx518(3B),WTW4855H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4855H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF60(3B),WTW6120H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals,WTW6120H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V21aBa51(3B),MVW5430M**,4.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals,MVW5430M..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V22uB650(3B),MVWP586G**,3.5,1.57,6.5,48.2,No,No,http://www.whirlpool.com/manuals,MVWP586G..
Roper,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nGh55(3B),RTW4516F**,3.5,1.57,6.5,44.3,No,No,http://www.whirlpool.com/manuals,RTW4516F..
Roper,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nGh52(3B),RTW4516F**,3.5,1.57,6.5,44.3,No,No,http://www.whirlpool.com/manuals,RTW4516F..
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wCy52(3B),2512*81*,3.9,1.57,6.5,40.9,No,No,http://www.kenmore.com/energyguide,2512.81.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V18pCK50(3B),2514*91*,4.3,1.57,6.5,40.8,No,No,http://www.kenmore.com/energyguide,2514.91.
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh58(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4516F..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh55(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4516F..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh57(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu50(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals,VAW3584G..
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu51(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals,VAW3584G..
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu52(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals,VAW3584G..
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu53(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals,VAW3584G..
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu54(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals,VAW3584G..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA450(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA450(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGT4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA450(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGTLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA450(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WETLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA451(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGTLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA452(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA452(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGTLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA453(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WETLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA454(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA454(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGT4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA454(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WETLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA455(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGTLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA456(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGT4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA456(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGTLV27H..
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vA840(3B),WFC9820H**,4.5,1.84,4.7,27.1,No,No,http://www.whirlpool.com/manuals,WFC9820H..
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vAA50(3B),WFW9620H**,5.0,1.84,4.7,26.4,No,No,http://www.whirlpool.com/manuals,WFW9620H..
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vAA51(3B),WFW9620H**,5.0,1.84,4.7,26.4,No,No,http://www.whirlpool.com/manuals,WFW9620H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy51(3B),WTW4850H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4850H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy51(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4950H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy52(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4950H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy53(3B),WTW4850H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4850H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy54(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4950H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy55(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4950H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx52(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4955H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx53(3B),WTW4855H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4855H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx53(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4955H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx54(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4955H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx55(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4955H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx50(3B),WTW4655J**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4655J..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx51(3B),WTW4655J**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4655J..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx52(3B),WTW4655J**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4655J..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx53(3B),WTW4655J**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4655J..
Crosley,"Top-loading, standard (1.6 ft3 or greater capacity)",V17eEs50(3B),ZAW47115G**,4.7,1.57,6.5,37.4,No,No,http://www.whirlpool.com/manuals,ZAW47115G..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj51(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals,MVWC565F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj52(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals,MVWC565F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj53(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals,MVWC565F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj54(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals,MVWC565F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj55(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals,MVWC565F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj56(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals,MVWC565F..
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCJ50(3B),2513*41*,4.3,1.57,6.5,47.1,No,No,http://www.kenmore.com/energyguide,2513.41.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCJ51(3B),2513*41*,4.3,1.57,6.5,47.1,No,No,http://www.kenmore.com/energyguide,2513.41.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCJ53(3B),2513*41*,4.3,1.57,6.5,47.1,No,No,http://www.kenmore.com/energyguide,2513.41.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCJ54(3B),2513*41*,4.3,1.57,6.5,47.1,No,No,http://www.kenmore.com/energyguide,2513.41.
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pAJ50(3B),WTW5000D**,4.3,1.57,6.5,45.3,No,No,http://www.whirlpool.com/manuals,WTW5000D..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pAJ52(3B),WTW5000D**,4.3,1.57,6.5,45.3,No,No,http://www.whirlpool.com/manuals,WTW5000D..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pAJ55(3B),WTW5000D**,4.3,1.57,6.5,45.3,No,No,http://www.whirlpool.com/manuals,WTW5000D..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBJ51(3B),MVWX655D**,4.3,1.57,6.5,46.3,No,No,http://www.whirlpool.com/manuals,MVWX655D..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBJ52(3B),MVWX655D**,4.3,1.57,6.5,46.3,No,No,http://www.whirlpool.com/manuals,MVWX655D..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBJ54(3B),MVWX655D**,4.3,1.57,6.5,46.3,No,No,http://www.whirlpool.com/manuals,MVWX655D..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBJ550(3B),MVWX655D**,4.3,1.57,6.5,46.3,No,No,http://www.whirlpool.com/manuals,MVWX655D..
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCj51(3B),2235*51*,4.2,1.57,6.5,46.3,No,No,http://www.kenmore.com/energyguide,2235.51.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCj52(3B),2235*51*,4.2,1.57,6.5,46.3,No,No,http://www.kenmore.com/energyguide,2235.51.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCj53(3B),2235*51*,4.2,1.57,6.5,46.3,No,No,http://www.kenmore.com/energyguide,2235.51.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCj54(3B),2235*51*,4.2,1.57,6.5,46.3,No,No,http://www.kenmore.com/energyguide,2235.51.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCj55(3B),2235*51*,4.2,1.57,6.5,46.3,No,No,http://www.kenmore.com/energyguide,2235.51.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCj56(3B),2235*51*,4.2,1.57,6.5,46.3,No,No,http://www.kenmore.com/energyguide,2235.51.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17rCn51(3B),2224*51*,3.6,1.57,6.5,42.9,No,No,http://www.kenmore.com/energyguide,2224.51.
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBs55(3B),MVWB765F**,4.7,1.57,6.5,36.6,No,No,http://www.whirlpool.com/manuals,MVWB765F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBs56(3B),MVWB766F**,4.7,1.57,6.5,36.6,No,No,http://www.whirlpool.com/manuals,MVWB766F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBs58(3B),MVWB765F**,4.7,1.57,6.5,36.6,No,No,http://www.whirlpool.com/manuals,MVWB765F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBs58(3B),MVWB766F**,4.7,1.57,6.5,36.6,No,No,http://www.whirlpool.com/manuals,MVWB766F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh53(3B),WTW4616F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4616F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh53(3B),WTW4816F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4816F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh54(3B),WTW4816F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4816F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh55(3B),WTW4616F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4616F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh55(3B),WTW4816F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4816F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh56(3B),WTW4616F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4616F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh58(3B),WTW4816F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4816F..
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nCh50(3B),2253*51*,3.5,1.57,6.5,44.0,No,No,http://www.kenmore.com/energyguide,2253.51.
Roper,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nGh51(3B),RTW4516F**,3.5,1.57,6.5,44.3,No,No,http://www.whirlpool.com/manuals,RTW4516F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pAJ58(3B),WTW5000D**,4.3,1.57,6.5,45.3,No,No,http://www.whirlpool.com/manuals,WTW5000D..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CAK514(3B),WTW8500D*+,5.3,2.06,4.3,35.8,No,No,http://www.whirlpool.com/manuals,WTW8500D.+
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sBx56(3B),MVWC465H**,3.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals,MVWC465H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA457(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGTLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA457(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WETLV27H..
Crosley,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nEh52(3B),CAW35114G**,3.5,1.57,6.5,44.4,No,No,http://www.whirlpool.com/manuals,CAW35114G..
Crosley,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pEj52(3B),CAW42114G**,4.2,1.57,6.5,45.7,No,No,http://www.whirlpool.com/manuals,CAW42114G..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V209AT50(3B),WTW5005K**,4.2,1.57,6.5,43.3,No,No,http://www.whirlpool.com/manuals,WTW5005K..
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCJ56(3B),2513*41*,4.3,1.57,6.5,47.1,No,No,http://www.kenmore.com/energyguide,2513.41.
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CAK516(3B),WTW8500D*+,5.3,2.06,4.3,35.8,No,No,http://www.whirlpool.com/manuals,WTW8500D.+
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA457(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pAJ59(3B),WTW5000D**,4.3,1.57,6.5,45.3,No,No,http://www.whirlpool.com/manuals,WTW5000D..
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu53(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals,VAW3584G..
Inglis,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sMx54(3B),ITW4880H**,3.8,1.57,6.5,40.8,No,No,http://www.whirlpool.com/manuals,ITW4880H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBs59(3B),MVWB765F**,4.7,1.57,6.5,36.6,No,No,http://www.whirlpool.com/manuals,MVWB765F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx57(3B),WTW4655J**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4655J..
Inglis,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nMh50(3B),ITW4871F**,3.5,1.57,6.5,44.2,No,No,http://www.whirlpool.com/manuals,ITW4871F..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh54(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Roper,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nGh56(3B),RTW4516F**,3.5,1.57,6.5,44.3,No,No,http://www.whirlpool.com/manuals,RTW4516F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy57(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4950H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA458(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA458(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGT4027H..
Inglis,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nMh51(3B),ITW4871F**,3.5,1.57,6.5,44.2,No,No,http://www.whirlpool.com/manuals,ITW4871F..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh54(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4516F..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh510(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh510(3B),WTW4616F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4616F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CAK518(3B),WTW8500D*+,5.3,2.06,4.3,35.8,No,No,http://www.whirlpool.com/manuals,WTW8500D.+
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CAK511(3B),WTW8500D*+,5.3,2.06,4.3,35.8,No,No,http://www.whirlpool.com/manuals,WTW8500D.+
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBJ510(3B),MVWX655D**,4.3,1.57,6.5,46.3,No,No,http://www.whirlpool.com/manuals,MVWX655D..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBs510(3B),MVWB765F**,4.7,1.57,6.5,36.6,No,No,http://www.whirlpool.com/manuals,MVWB765F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V14CAK512(3B),WTW8500D*+,5.3,2.06,4.3,35.8,No,No,http://www.whirlpool.com/manuals,WTW8500D.+
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBs510(3B),MVWB766F**,4.7,1.57,6.5,36.6,No,No,http://www.whirlpool.com/manuals,MVWB766F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx58(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4955H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy58(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4950H..
Inglis,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nMh53(3B),ITW4871F**,3.5,1.57,6.5,44.2,No,No,http://www.whirlpool.com/manuals,ITW4871F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17uB653(3B),MVWP575G**,3.5,1.57,6.5,46.6,No,No,http://www.whirlpool.com/manuals,MVWP575G..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA459(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA459(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGTLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA459(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WETLV27H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBD51(3B),MVW6230H**,4.7,1.57,6.5,33.9,No,No,http://www.whirlpool.com/manuals,MVW6230H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBD51(3B),MVW6230RH**,4.7,1.57,6.5,33.9,No,No,http://www.whirlpool.com/manuals,MVW6230RH..
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nCv56(3B),2023*71*,3.5,1.57,6.5,45.3,No,No,http://www.kenmore.com/energyguide,2023.71.
